id,x_coord,y_coord,name
911, 45.4856482, 9.2054758, Unknown - information
912, 45.4859852, 9.2056868, Unknown - information
913, 45.4861342, 9.2059610, Unknown - information
914, 45.4861892, 9.2060215, Unknown - information
915, 45.4845114, 9.2017821, Grattacielo Pirelli - information
920, 45.4856780, 9.2088205, Palazzo Montedoria - information
943, 45.4841279, 9.2037661, Unknown - information
958, 45.4857153, 9.2051933, Freccia Lounge - information
971, 45.4836029, 9.2042268, Unknown - information
972, 45.4836008, 9.2042135, Unknown - information
973, 45.4836886, 9.2040677, Unknown - information
974, 45.4851698, 9.2013136, Unknown - information
975, 45.4822760, 9.2066587, Unknown - information
976, 45.4828595, 9.2055656, Unknown - information
977, 45.4832873, 9.2047606, Unknown - information
978, 45.4800265, 9.2108636, Unknown - information
979, 45.4801806, 9.2106006, Unknown - information
980, 45.4808787, 9.2092619, Unknown - information
981, 45.4814794, 9.2081643, Unknown - information
982, 45.4818276, 9.2075201, Unknown - information
991, 45.4870791, 9.2040704, Unknown - information
992, 45.4873565, 9.2043137, Unknown - information
993, 45.4874726, 9.2044239, Unknown - information
994, 45.4876051, 9.2045539, Unknown - information
1003, 45.4868550, 9.2038058, Sala blu - information
1011, 45.4879898, 9.2048264, Unknown - information
1019, 45.5133804, 9.2075977, Mappa del Quartiere di Borgo Pirelli - information
1021, 45.5207227, 9.2054693, Unknown - information
1023, 45.5268681, 9.2035966, Unknown - information
1042, 45.4655709, 9.2170619, Unknown - information
1043, 45.4640046, 9.2176272, Unknown - information
1044, 45.4640258, 9.2197211, Unknown - information
1045, 45.4630791, 9.2199576, Unknown - information
1046, 45.4641654, 9.2185210, Unknown - information
1047, 45.4630723, 9.2199711, Unknown - information
1048, 45.4630657, 9.2213850, Unknown - information
1049, 45.4607045, 9.2201713, Unknown - information
1050, 45.4610947, 9.2203733, Unknown - information
1051, 45.4611301, 9.2201902, Unknown - information
1052, 45.4610967, 9.2201907, Unknown - information
1053, 45.4606515, 9.2176686, Unknown - information
1054, 45.4666326, 9.2207222, Unknown - information
1055, 45.4640333, 9.2204931, Unknown - information
1056, 45.4649090, 9.2207180, Unknown - information
1057, 45.4641885, 9.2207064, Unknown - information
1058, 45.4641468, 9.2161615, Unknown - information
1062, 45.4718208, 9.2169564, Unknown - information
1063, 45.4718375, 9.2169443, Unknown - information
1064, 45.4731840, 9.2168158, Unknown - information
1065, 45.4731853, 9.2168023, Unknown - information
1066, 45.4747136, 9.2169036, Unknown - information
1067, 45.4747293, 9.2168907, Unknown - information
1068, 45.4709237, 9.2169767, Unknown - information
1069, 45.4709118, 9.2169633, Unknown - information
1070, 45.4714067, 9.2169573, Unknown - information
1071, 45.4714028, 9.2169700, Unknown - information
1072, 45.4699613, 9.2169875, Unknown - information
1073, 45.4692235, 9.2170002, Unknown - information
1074, 45.4667208, 9.2170472, Unknown - information
1075, 45.4667327, 9.2170599, Unknown - information
1076, 45.4673550, 9.2170318, Unknown - information
1077, 45.4681583, 9.2175588, Unknown - information
1078, 45.4667355, 9.2176005, Unknown - information
1079, 45.4692185, 9.2182585, Unknown - information
1080, 45.4682696, 9.2198216, Unknown - information
1081, 45.4681884, 9.2199258, Unknown - information
1082, 45.4667698, 9.2206070, Unknown - information
1083, 45.4678112, 9.2207035, Unknown - information
1105, 45.4800968, 9.2111666, Unknown - information
1106, 45.4800265, 9.2108636, Unknown - information
1107, 45.4838007, 9.2134155, Unknown - information
1108, 45.4836854, 9.2133947, Unknown - information
1109, 45.4834681, 9.2138420, Unknown - information
1110, 45.4831451, 9.2138806, Unknown - information
1111, 45.4822617, 9.2130148, Unknown - information
1112, 45.4815168, 9.2122770, Unknown - information
1113, 45.4844588, 9.2155804, Unknown - information
1114, 45.4844706, 9.2155756, Unknown - information
1115, 45.4831678, 9.2146641, Unknown - information
1116, 45.4838405, 9.2149371, Unknown - information
1117, 45.4838195, 9.2149549, Unknown - information
1118, 45.4839422, 9.2142121, Unknown - information
1119, 45.4857034, 9.2164153, Unknown - information
1120, 45.4849439, 9.2157593, Unknown - information
1121, 45.4846823, 9.2156193, Unknown - information
1128, 45.4910180, 9.2183778, Unknown - information
1129, 45.4930163, 9.2189692, Unknown - information
1130, 45.4912778, 9.2184714, Unknown - information
1131, 45.4902855, 9.2181353, Unknown - information
1132, 45.4902935, 9.2181261, Unknown - information
1133, 45.4874236, 9.2172664, Unknown - information
1134, 45.4961822, 9.2200278, Unknown - information
1135, 45.4948126, 9.2195323, Unknown - information
1136, 45.4940842, 9.2192962, Unknown - information
1140, 45.5056290, 9.2203475, Unknown - information
1141, 45.5055288, 9.2202912, Unknown - information
1142, 45.5049119, 9.2196162, Unknown - information
1144, 45.5130324, 9.2141853, Quartiere Bicocca - information
1148, 45.5305589, 9.2114157, Unknown - information
1149, 45.5324027, 9.2112763, Unknown - information
1152, 45.4294400, 9.2262653, Sentiero dei Monaci - information
1158, 45.4630723, 9.2199711, Unknown - information
1159, 45.4666245, 9.2216027, Unknown - information
1160, 45.4630767, 9.2214012, Unknown - information
1161, 45.4630657, 9.2213850, Unknown - information
1162, 45.4620129, 9.2220384, Unknown - information
1163, 45.4622906, 9.2216746, Unknown - information
1164, 45.4609182, 9.2220528, Unknown - information
1165, 45.4622906, 9.2216746, Unknown - information
1166, 45.4605072, 9.2220280, Unknown - information
1167, 45.4608757, 9.2214221, Unknown - information
1168, 45.4611301, 9.2201902, Unknown - information
1169, 45.4619535, 9.2211059, Unknown - information
1170, 45.4607962, 9.2235983, Unknown - information
1171, 45.4607869, 9.2235844, Unknown - information
1172, 45.4654630, 9.2222499, Unknown - information
1173, 45.4666326, 9.2207222, Unknown - information
1174, 45.4656257, 9.2223987, Unknown - information
1175, 45.4649090, 9.2207180, Unknown - information
1176, 45.4647998, 9.2213722, Unknown - information
1187, 45.4678112, 9.2207035, Unknown - information
1201, 45.4777636, 9.2228340, Unknown - information
1219, 45.4785638, 9.2296324, Unknown - information
1220, 45.4784768, 9.2295647, Unknown - information
1242, 45.4160484, 9.2365445, Unknown - information
1244, 45.4379629, 9.2403822, Unknown - information
1246, 45.4752624, 9.2345501, Orto Botanico Città Studi - information
1247, 45.4762735, 9.2315076, Unknown - information
1256, 45.4767005, 9.2321644, Unknown - information
1262, 45.5181561, 9.2399975, Unknown - information
1264, 45.4351999, 9.2449776, Unknown - information
1265, 45.4359457, 9.2458847, Unknown - information
1266, 45.4387814, 9.2427495, Trapezietto - information
1281, 45.4867087, 9.2425164, Unknown - information
1285, 45.5096670, 9.2475957, Unknown - information
1287, 45.5151787, 9.2412205, Unknown - information
1288, 45.5209527, 9.2416780, Porta agricoltura - information
1290, 45.4188871, 9.2603573, Unknown - information
1291, 45.4271587, 9.2598163, Unknown - information
1292, 45.4285982, 9.2573015, Unknown - information
1293, 45.4283512, 9.2578442, Unknown - information
1294, 45.4269020, 9.2596241, Parco Mattei - information
1298, 45.5112496, 9.2539683, Unknown - information
1303, 45.4679134, 9.2669162, Parco Forlanini - information
